Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,clean_text,tokens,stemmed_tokens,polarity,predicted_sentiment
"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making!",Excitement,2023-08-05 19:45:00,PromDreamerHighSchool,Twitter,#PromDreams #HighSchoolFairytale,30.0,60.0,Canada,2023,8,5,19,daydreaming about the upcoming prom the dress the dance it s a fairytale in the making,"['daydreaming', 'about', 'upcoming', 'prom', 'dress', 'dance', 'fairytale', 'making']","['daydream', 'about', 'upcom', 'prom', 'dress', 'danc', 'fairytal', 'make']",0.0,Neutral
Convinced the teacher to have class outdoors. Learning equations with a side of fresh air!,Positive,2023-08-06 14:00:00,OutdoorClassHighSchool,Facebook,#OutdoorClassroom #HighSchoolExplorer,28.0,55.0,USA,2023,8,6,14,convinced the teacher to have class outdoors learning equations with a side of fresh air,"['convinced', 'teacher', 'class', 'outdoors', 'learning', 'equations', 'side', 'fresh', 'air']","['convinc', 'teacher', 'class', 'outdoor', 'learn', 'equat', 'side', 'fresh', 'air']",0.3,Positive
"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist",Embarrassed,2023-08-07 19:45:00,PaintSpillHighSchool,Instagram,#ArtisticMishaps #HighSchoolArt,22.0,45.0,UK,2023,8,7,19,accidentally spilled paint in art class abstract art right artclassadventures highschoolartist,"['accidentally', 'spilled', 'paint', 'art', 'class', 'abstract', 'art', 'right', 'artclassadventures', 'highschoolartist']","['accident', 'spill', 'paint', 'art', 'class', 'abstract', 'art', 'right', 'artclassadventur', 'highschoolartist']",0.2857142857142857,Positive
Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro!,Excitement,2023-08-08 16:00:00,SkateProHighSchool,Twitter,#SkaterLife #HighSchoolSkater,30.0,60.0,Canada,2023,8,8,16,trying to master the perfect kickflip on my skateboard skating into the weekend like a pro,"['trying', 'master', 'perfect', 'kickflip', 'skateboard', 'skating', 'into', 'weekend', 'like', 'pro']","['tri', 'master', 'perfect', 'kickflip', 'skateboard', 'skate', 'into', 'weekend', 'like', 'pro']",1.0,Positive
Bonding with friends over the latest K-pop sensation. Fangirling at its finest!,Joy,2023-08-09 22:30:00,KpopFangirlHighSchool,Facebook,#KpopFangirl #HighSchoolMusic,20.0,40.0,USA,2023,8,9,22,bonding with friends over the latest k pop sensation fangirling at its finest,"['bonding', 'friends', 'over', 'latest', 'pop', 'sensation', 'fangirling', 'finest']","['bond', 'friend', 'over', 'latest', 'pop', 'sensat', 'fangirl', 'finest']",0.5,Positive
Spent hours perfecting a chemistry experiment. Mixing potions like a wizard!,Joy,2023-08-10 14:20:00,ChemistryWizardHighSchool,Instagram,#ChemistryWizard #HighSchoolScientist,28.0,55.0,UK,2023,8,10,14,spent hours perfecting a chemistry experiment mixing potions like a wizard,"['spent', 'hours', 'perfecting', 'chemistry', 'experiment', 'mixing', 'potions', 'like', 'wizard']","['spent', 'hour', 'perfect', 'chemistri', 'experi', 'mix', 'potion', 'like', 'wizard']",-0.1,Negative
Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved!,Joy,2023-08-11 18:45:00,BirthdayPartyPlannerHighSchool,Twitter,#BirthdayParty #HighSchoolCelebration,22.0,45.0,Canada,2023,8,11,18,successfully organized a surprise birthday party for a friend party planning expert mode achieved,"['successfully', 'organized', 'surprise', 'birthday', 'party', 'friend', 'party', 'planning', 'expert', 'mode', 'achieved']","['success', 'organ', 'surpris', 'birthday', 'parti', 'friend', 'parti', 'plan', 'expert', 'mode', 'achiev']",0.75,Positive
"Joined the drama club to unleash my inner actor. Lights, camera, action!",Excitement,2023-08-12 13:45:00,DramaClubStarHighSchool,Facebook,#DramaClubStar #HighSchoolActor,25.0,50.0,USA,2023,8,12,13,joined the drama club to unleash my inner actor lights camera action,"['joined', 'drama', 'club', 'unleash', 'inner', 'actor', 'lights', 'camera', 'action']","['join', 'drama', 'club', 'unleash', 'inner', 'actor', 'light', 'camera', 'action']",0.05,Neutral
Got my hands on the latest fantasy novel. Diving into realms of magic and adventure!,Excitement,2023-08-13 20:00:00,FantasyBookNerdHighSchool,Instagram,#FantasyBookNerd #HighSchoolReader,35.0,70.0,UK,2023,8,13,20,got my hands on the latest fantasy novel diving into realms of magic and adventure,"['got', 'hands', 'latest', 'fantasy', 'novel', 'diving', 'into', 'realms', 'magic', 'adventure']","['got', 'hand', 'latest', 'fantasi', 'novel', 'dive', 'into', 'realm', 'magic', 'adventur']",0.5,Positive
Mastering the art of the perfect doodle during boring classes. Doodles: A+!,Joy,2023-08-14 16:15:00,DoodleMasterHighSchool,Twitter,#DoodleMaster #HighSchoolArt,20.0,40.0,USA,2023,8,14,16,mastering the art of the perfect doodle during boring classes doodles a,"['mastering', 'art', 'perfect', 'doodle', 'during', 'boring', 'classes', 'doodles']","['master', 'art', 'perfect', 'doodl', 'dure', 'bore', 'class', 'doodl']",0.0,Neutral
Attempting to break the school record for the longest handstand. Wish me luck!,Excitement,2023-08-15 19:30:00,HandstandChallengeHighSchool,Facebook,#HandstandChallenge #HighSchoolAthlete,28.0,55.0,Canada,2023,8,15,19,attempting to break the school record for the longest handstand wish me luck,"['attempting', 'break', 'school', 'record', 'longest', 'handstand', 'wish', 'luck']","['attempt', 'break', 'school', 'record', 'longest', 'handstand', 'wish', 'luck']",0.0,Neutral
Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill!,Mischievous,2023-08-16 14:00:00,SnackSmugglerHighSchool,Instagram,#SnackSmuggler #HighSchoolSnacks,30.0,60.0,USA,2023,8,16,14,sneaking snacks into class like a pro the art of snack smuggling is a sacred skill,"['sneaking', 'snacks', 'into', 'class', 'like', 'pro', 'art', 'snack', 'smuggling', 'sacred', 'skill']","['sneak', 'snack', 'into', 'class', 'like', 'pro', 'art', 'snack', 'smuggl', 'sacr', 'skill']",0.0,Neutral
Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!,Excitement,2023-08-17 22:15:00,SleepoverHostHighSchool,Twitter,#SleepoverFun #HighSchoolMemories,18.0,35.0,UK,2023,8,17,22,hosting a sleepover with friends this weekend preparing for a night of laughter and memories,"['hosting', 'sleepover', 'friends', 'weekend', 'preparing', 'night', 'laughter', 'memories']","['host', 'sleepov', 'friend', 'weekend', 'prepar', 'night', 'laughter', 'memori']",0.0,Neutral
"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed!",Embarrassed,2023-08-18 16:30:00,TikTokFailHighSchool,Facebook,#DanceFail #HighSchoolTikTok,25.0,50.0,USA,2023,8,18,16,spent hours on a tiktok dance only to realize i have two left feet dance fail unleashed,"['spent', 'hours', 'tiktok', 'dance', 'only', 'realize', 'two', 'left', 'feet', 'dance', 'fail', 'unleashed']","['spent', 'hour', 'tiktok', 'danc', 'onli', 'realiz', 'two', 'left', 'feet', 'danc', 'fail', 'unleash']",-0.15,Negative
Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!,Embarrassed,2023-08-19 19:45:00,SocialMediaBlunderHighSchool,Instagram,#SocialMediaBlunder #HighSchoolAwkward,22.0,45.0,UK,2023,8,19,19,accidentally liked my crush s old photo while stalking their profile awkward level maximum,"['accidentally', 'liked', 'crush', 'old', 'photo', 'while', 'stalking', 'profile', 'awkward', 'level', 'maximum']","['accident', 'like', 'crush', 'old', 'photo', 'while', 'stalk', 'profil', 'awkward', 'level', 'maximum']",0.033333333333333326,Neutral
Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent!,Embarrassed,2023-08-20 17:00:00,CrushFailHighSchool,Twitter,#CrushFail #HighSchoolEmbarrassment,30.0,60.0,Canada,2023,8,20,17,tried to impress my crush with a smooth conversation ended up spilling my drink smooth level nonexistent,"['tried', 'impress', 'crush', 'smooth', 'conversation', 'ended', 'spilling', 'drink', 'smooth', 'level', 'nonexistent']","['tri', 'impress', 'crush', 'smooth', 'convers', 'end', 'spill', 'drink', 'smooth', 'level', 'nonexist']",0.4,Positive
Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights!,Joy,2023-08-21 15:45:00,PaperPlaneExpertHighSchool,Instagram,#PaperPlaneExpert #HighSchoolArt,15.0,30.0,USA,2023,8,21,15,mastered the art of creating paper airplanes during lecture paper planes soaring to new heights,"['mastered', 'art', 'creating', 'paper', 'airplanes', 'during', 'lecture', 'paper', 'planes', 'soaring', 'new', 'heights']","['master', 'art', 'creat', 'paper', 'airplan', 'dure', 'lectur', 'paper', 'plane', 'soar', 'new', 'height']",0.13636363636363635,Positive
Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill!,Excitement,2023-08-22 12:30:00,JugglingProHighSchool,Facebook,#TextbookJuggling #HighSchoolSkills,22.0,40.0,Canada,2023,8,22,12,trying to set a new trend by juggling textbooks between classes academic juggling a unique skill,"['trying', 'set', 'new', 'trend', 'juggling', 'textbooks', 'between', 'classes', 'academic', 'juggling', 'unique', 'skill']","['tri', 'set', 'new', 'trend', 'juggl', 'textbook', 'between', 'class', 'academ', 'juggl', 'uniqu', 'skill']",0.17045454545454544,Positive
Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated!,Mischievous,2023-08-23 16:45:00,SnackNinjaHighSchool,Twitter,#SnackNinja #HighSchoolSnacks,28.0,55.0,USA,2023,8,23,16,hiding a snack stash in my backpack for emergency cravings snack ninja mode activated,"['hiding', 'snack', 'stash', 'backpack', 'emergency', 'cravings', 'snack', 'ninja', 'mode', 'activated']","['hide', 'snack', 'stash', 'backpack', 'emerg', 'crave', 'snack', 'ninja', 'mode', 'activ']",0.0,Neutral
Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement!,Excitement,2023-08-24 18:20:00,ScavengerHuntMasterHighSchool,Instagram,#SurpriseAdventure #HighSchoolFun,20.0,38.0,UK,2023,8,24,18,planning a surprise scavenger hunt for friends anticipating the thrill and excitement,"['planning', 'surprise', 'scavenger', 'hunt', 'friends', 'anticipating', 'thrill', 'excitement']","['plan', 'surpris', 'scaveng', 'hunt', 'friend', 'anticip', 'thrill', 'excit']",0.0,Neutral
Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing!,Joy,2023-08-25 14:15:00,RainDanceCelebrationHighSchool,Facebook,#RainDance #HighSchoolJoy,25.0,50.0,Canada,2023,8,25,14,danced in the rain to celebrate the end of exams rain dance unexpectedly refreshing,"['danced', 'rain', 'celebrate', 'end', 'exams', 'rain', 'dance', 'unexpectedly', 'refreshing']","['danc', 'rain', 'celebr', 'end', 'exam', 'rain', 'danc', 'unexpectedli', 'refresh']",0.5,Positive
Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment!,Embarrassed,2023-08-26 17:30:00,GroupChatBlunderHighSchool,Twitter,#TextingFail #HighSchoolAwkward,18.0,35.0,USA,2023,8,26,17,accidentally sent a text meant for a friend to the class group chat texting fail oops moment,"['accidentally', 'sent', 'text', 'meant', 'friend', 'class', 'group', 'chat', 'texting', 'fail', 'oops', 'moment']","['accident', 'sent', 'text', 'meant', 'friend', 'class', 'group', 'chat', 'text', 'fail', 'oop', 'moment']",-0.5,Negative
Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?,Embarrassed,2023-08-27 20:45:00,MagicFailHighSchool,Instagram,#MagicFail #HighSchoolMagic,22.0,45.0,UK,2023,8,27,20,tried a magic trick to impress classmates magic fail where did that rabbit go,"['tried', 'magic', 'trick', 'impress', 'classmates', 'magic', 'fail', 'where', 'rabbit']","['tri', 'magic', 'trick', 'impress', 'classmat', 'magic', 'fail', 'where', 'rabbit']",0.16666666666666666,Positive
Perfecting the art of creating origami during a dull lecture. Origami mastery: A+!,Joy,2023-08-28 16:00:00,OrigamiProHighSchool,Twitter,#OrigamiMaster #HighSchoolArt,18.0,36.0,USA,2023,8,28,16,perfecting the art of creating origami during a dull lecture origami mastery a,"['perfecting', 'art', 'creating', 'origami', 'during', 'dull', 'lecture', 'origami', 'mastery']","['perfect', 'art', 'creat', 'origami', 'dure', 'dull', 'lectur', 'origami', 'masteri']",-0.2916666666666667,Negative
Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed!,Excitement,2023-08-29 13:45:00,HackySackChampionHighSchool,Instagram,#HackySackChallenge #HighSchoolAthlete,26.0,48.0,Canada,2023,8,29,13,attempting to set a new record for the most consecutive hacky sack kicks hacky sack skills unleashed,"['attempting', 'set', 'new', 'record', 'most', 'consecutive', 'hacky', 'sack', 'kicks', 'hacky', 'sack', 'skills', 'unleashed']","['attempt', 'set', 'new', 'record', 'most', 'consecut', 'hacki', 'sack', 'kick', 'hacki', 'sack', 'skill', 'unleash']",0.3181818181818182,Positive
Creating a secret handshake with friends. Friendship level: Expert!,Joy,2023-08-30 17:30:00,SecretHandshakeHighSchool,Facebook,#FriendshipGoals #HighSchoolMemories,20.0,40.0,USA,2023,8,30,17,creating a secret handshake with friends friendship level expert,"['creating', 'secret', 'handshake', 'friends', 'friendship', 'level', 'expert']","['creat', 'secret', 'handshak', 'friend', 'friendship', 'level', 'expert']",-0.4,Negative
Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty!,Excitement,2023-08-31 20:15:00,BurgerQuestHighSchool,Twitter,#BurgerQuest #HighSchoolFoodie,24.0,42.0,UK,2023,8,31,20,embarking on a mission to find the best burger joint in town burger connoisseur reporting for duty,"['embarking', 'mission', 'find', 'best', 'burger', 'joint', 'town', 'burger', 'connoisseur', 'reporting', 'duty']","['embark', 'mission', 'find', 'best', 'burger', 'joint', 'town', 'burger', 'connoisseur', 'report', 'duti']",1.0,Positive
Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making!,Joy,2023-09-01 14:45:00,ComedyGeniusHighSchool,Instagram,#StandUpComedy #HighSchoolTalent,21.0,39.0,Canada,2023,9,1,14,practicing a stand up comedy routine for the upcoming talent show comedy gig in the making,"['practicing', 'stand', 'comedy', 'routine', 'upcoming', 'talent', 'show', 'comedy', 'gig', 'making']","['practic', 'stand', 'comedi', 'routin', 'upcom', 'talent', 'show', 'comedi', 'gig', 'make']",0.0,Neutral
Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment!,Embarrassed,2023-09-02 18:30:00,LoveLetterBlunderHighSchool,Facebook,#LoveLetterFail #HighSchoolAwkward,17.0,33.0,USA,2023,9,2,18,accidentally sent a love letter to the wrong person love note fail maximum embarrassment,"['accidentally', 'sent', 'love', 'letter', 'wrong', 'person', 'love', 'note', 'fail', 'maximum', 'embarrassment']","['accident', 'sent', 'love', 'letter', 'wrong', 'person', 'love', 'note', 'fail', 'maximum', 'embarrass']",0.0,Neutral
Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated!,Excitement,2023-09-03 22:00:00,ScienceExperimentProHighSchool,Twitter,#ScienceGeek #HighSchoolExperiments,23.0,44.0,UK,2023,9,3,22,attempting to impress the teacher with an elaborate science experiment science geek mode activated,"['attempting', 'impress', 'teacher', 'elaborate', 'science', 'experiment', 'science', 'geek', 'mode', 'activated']","['attempt', 'impress', 'teacher', 'elabor', 'scienc', 'experi', 'scienc', 'geek', 'mode', 'activ']",0.5,Positive
Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver!,Joy,2023-09-04 15:15:00,BraceletCraftsmanHighSchool,Instagram,#FriendshipBracelets #HighSchoolCrafts,19.0,37.0,USA,2023,9,4,15,crafting intricate friendship bracelets for the whole squad friendship level expert weaver,"['crafting', 'intricate', 'friendship', 'bracelets', 'whole', 'squad', 'friendship', 'level', 'expert', 'weaver']","['craft', 'intric', 'friendship', 'bracelet', 'whole', 'squad', 'friendship', 'level', 'expert', 'weaver']",0.2,Positive
